fromaccount,toaccount,syscode,timestamp,amount
B66889,1000176,99,2014/10/15 21:31,1680
E24594,1000176,99,2014/10/15 13:20,380
C66536,1000176,99,2014/10/15 13:41,1200
E62470,1000176,99,2014/10/15 13:48,2700
B39713,1000176,99,2014/10/15 13:50,2000
D61804,1000176,99,2014/10/15 13:51,1600
C66760,1000176,99,2014/10/15 16:23,1200
D42635,1000176,99,2014/10/15 16:41,1380
D78875,1000176,99,2014/10/15 17:29,1700
C48760,1000176,99,2014/10/15 17:52,2780
E47017,1000176,99,2014/10/15 18:34,2000
D11649,1000176,99,2014/10/15 21:37,1700
C70626,1000176,99,2014/10/15 22:11,360
A79685,1000176,99,2014/10/15 12:21,2000
B50194,1000176,99,2014/10/15 16:47,1080
A77100,1000176,99,2014/10/15 17:28,380
E50297,1000176,99,2014/10/15 17:44,380
B56884,1000176,99,2014/10/15 17:57,2200
C40846,1000176,99,2014/10/15 19:01,4880
E75283,1000176,99,2014/10/15 19:02,3400
D74492,1000176,99,2014/10/15 19:02,380
E71209,1000176,99,2014/10/15 19:04,750
C68045,1000176,99,2014/10/15 19:03,2000
E69834,1000176,99,2014/10/15 19:27,380
E64709,1000176,99,2014/10/15 21:38,1600
B41540,1000176,99,2014/10/15 21:39,1700
B50728,1000176,99,2014/10/15 21:38,1500
C40180,1000176,99,2014/10/15 14:07,3500
C59274,1000176,99,2014/10/15 14:08,1600
C66522,1000176,99,2014/10/15 14:09,1200
A25869,1000176,99,2014/10/15 14:15,380
E68236,1000176,99,2014/10/15 15:35,380
E48276,1000176,99,2014/10/15 15:36,2000
D77240,1000176,99,2014/10/15 17:15,1220
E50297,1000176,99,2014/10/15 17:49,1200
B42853,1000176,99,2014/10/15 19:07,680
C19723,1000176,99,2014/10/15 19:34,1700
C68045,1000176,99,2014/10/15 19:35,3200
D76983,1000176,99,2014/10/15 13:20,380
A25979,1000176,99,2014/10/15 13:24,760
A51305,1000176,99,2014/10/15 13:28,4000
B73842,1000176,99,2014/10/15 14:18,1200
C75295,1000176,99,2014/10/15 16:18,1500
E36646,1000176,99,2014/10/15 15:42,1200
D42473,1000176,99,2014/10/15 15:43,2380
D31531,1000176,99,2014/10/15 15:44,760
D78132,1000176,99,2014/10/15 17:14,780
D45155,1000176,99,2014/10/15 16:36,1200
C65200,1000176,99,2014/10/15 16:10,1500
C46754,1000176,99,2014/10/15 18:21,600
E34840,1000176,99,2014/10/15 17:57,700
D13985,1000176,99,2014/10/15 19:48,2780
E61300,1000176,99,2014/10/15 19:49,380
D77490,1000176,99,2014/10/15 16:48,1200
C39734,1000176,99,2014/10/15 14:23,380
C70151,1000176,99,2014/10/15 14:25,500
A59354,1000176,99,2014/10/15 14:31,2300
B72211,1000176,99,2014/10/15 15:45,1500
D78132,1000176,99,2014/10/15 15:47,1600
E34204,1000176,99,2014/10/15 16:11,900
B61768,1000176,99,2014/10/15 16:11,380
E73489,1000176,99,2014/10/15 16:13,1180
C62573,1000176,99,2014/10/15 17:44,1200
A21496,1000176,99,2014/10/15 17:59,580
D79716,1000176,99,2014/10/15 19:40,980
D79716,1000176,99,2014/10/15 19:41,1600
A54531,1000176,99,2014/10/15 19:41,1600
D73895,1000176,99,2014/10/15 19:43,80
A36128,1000176,99,2014/10/15 19:45,760
C25324,1000176,99,2014/10/15 13:31,1200
B79501,1000176,99,2014/10/15 15:20,2580
E55570,1000176,99,2014/10/15 15:21,1200
E65568,1000176,99,2014/10/15 15:51,1780
E64644,1000176,99,2014/10/15 17:01,680
B37025,1000176,99,2014/10/15 17:21,800
A56801,1000176,99,2014/10/15 17:21,380
C50193,1000176,99,2014/10/15 20:09,1530
E56849,1000176,99,2014/10/15 20:09,780
D76983,1000176,99,2014/10/15 13:33,1760
E24594,1000176,99,2014/10/15 13:33,880
B55359,1000176,99,2014/10/15 18:02,750
E70336,1000176,99,2014/10/15 17:56,1600
E57472,1000176,99,2014/10/15 17:04,380
E63655,1000176,99,2014/10/15 17:08,2000
A54579,1000176,99,2014/10/15 17:18,1800
A45970,1000176,99,2014/10/15 17:24,1180
B76464,1000176,99,2014/10/15 17:30,1200
D66956,1000176,99,2014/10/15 14:39,2000
D43509,1000176,99,2014/10/15 14:44,760
E47542,1000176,99,2014/10/15 15:25,480
A78889,1000176,99,2014/10/15 15:26,1480
A77100,1000176,99,2014/10/15 15:26,400
D17935,1000176,99,2014/10/15 15:55,500
A36870,1000176,99,2014/10/15 17:09,380
D77785,1000176,99,2014/10/15 17:33,2800
C77974,1000176,99,2014/10/15 12:35,5400
C67002,1000176,99,2014/10/15 14:48,1200
A78543,1000176,99,2014/10/15 14:49,11300
E79351,1000176,99,2014/10/15 17:18,1800
D78132,1000176,99,2014/10/15 17:14,900
B79493,1000176,99,2014/10/16 7:28,680
B48892,1000176,99,2014/10/16 7:39,750
D31635,1000176,99,2014/10/16 8:31,1620
A33536,1000176,99,2014/10/16 7:30,680
E22339,1000176,99,2014/10/16 7:46,2880
E79600,1000176,99,2014/10/16 8:37,3300
B74754,1000176,99,2014/10/16 8:30,1950
B40858,1000176,99,2014/10/16 7:30,750
C65067,1000176,99,2014/10/16 7:43,400
C65594,1000176,99,2014/10/16 7:39,680
A72752,1000176,99,2014/10/16 7:25,680
B62145,1000176,99,2014/10/16 7:19,2050
B51047,1000176,99,2014/10/16 7:25,1700
E42135,1000176,99,2014/10/16 7:17,1150
E32150,1000176,99,2014/10/16 7:19,2050
A77567,1000176,99,2014/10/16 7:23,1500
D71434,1000176,99,2014/10/16 7:20,750
B30991,1000176,99,2014/10/16 7:40,2450
E70495,1000176,99,2014/10/16 7:11,750
C55835,1000176,99,2014/10/16 7:29,750
B64937,1000176,99,2014/10/16 8:38,1700
D68036,1000176,99,2014/10/16 8:28,1810
D72079,1000176,99,2014/10/16 8:36,2580
D73222,1000176,99,2014/10/16 7:39,1600
B78103,1000176,99,2014/10/16 7:41,800
B77834,1000176,99,2014/10/16 7:38,1380
B78438,1000176,99,2014/10/16 11:48,850
B64512,1000176,99,2014/10/16 11:48,1200
B70548,1000176,99,2014/10/16 12:05,380
D63222,1000176,99,2014/10/16 12:06,1580
A46189,1000176,99,2014/10/16 12:02,380
B54364,1000176,99,2014/10/16 12:07,1200
E71106,1000176,99,2014/10/16 12:17,2150
B72049,1000176,99,2014/10/16 13:22,1500
B71504,1000176,99,2014/10/16 13:51,1500
B39307,1000176,99,2014/10/16 13:51,2000
D78875,1000176,99,2014/10/16 13:56,1700
B38887,1000176,99,2014/10/16 14:56,2000
A68807,1000176,99,2014/10/16 16:44,1200
B55626,1000176,99,2014/10/16 16:07,380
C19610,1000176,99,2014/10/16 9:30,500
E61991,1000176,99,2014/10/16 9:34,1180
D73741,1000176,99,2014/10/16 8:55,1700
C39501,1000176,99,2014/10/16 10:52,360
C33435,1000176,99,2014/10/16 12:02,2300
A51941,1000176,99,2014/10/16 12:02,380
E57658,1000176,99,2014/10/16 12:14,380
A45927,1000176,99,2014/10/16 12:14,380
C63662,1000176,99,2014/10/16 12:42,1600
E55186,1000176,99,2014/10/16 16:09,380
A72060,1000176,99,2014/10/16 16:57,760
A78021,1000176,99,2014/10/16 9:53,1250
B48702,1000176,99,2014/10/16 9:55,700
B79014,1000176,99,2014/10/16 12:06,1500
C19622,1000176,99,2014/10/16 12:09,3000
E79189,1000176,99,2014/10/16 13:00,1800
E79189,1000176,99,2014/10/16 13:01,380
E77213,1000176,99,2014/10/16 12:36,1200
D70060,1000176,99,2014/10/16 15:22,750
A65997,1000176,99,2014/10/16 15:25,380
D31636,1000176,99,2014/10/16 15:26,900
C62573,1000176,99,2014/10/16 15:26,1200
D50180,1000176,99,2014/10/16 16:42,2200
D67415,1000176,99,2014/10/16 15:35,2000
E77566,1000176,99,2014/10/16 15:36,380
B48829,1000176,99,2014/10/16 17:13,1700
D31820,1000176,99,2014/10/16 17:13,380
D68036,1000176,99,2014/10/16 8:27,1600
B62781,1000176,99,2014/10/16 9:38,2700
B69461,1000176,99,2014/10/16 9:44,2230
A57763,1000176,99,2014/10/16 11:35,880
B68444,1000176,99,2014/10/16 11:35,880
E72359,1000176,99,2014/10/16 11:42,1500
B64897,1000176,99,2014/10/16 12:07,1500
C49161,1000176,99,2014/10/16 11:59,1680
A78872,1000176,99,2014/10/16 12:49,2000
B66761,1000176,99,2014/10/16 12:49,380
C61780,1000176,99,2014/10/16 13:05,1700
C32597,1000176,99,2014/10/16 13:27,1500
C50397,1000176,99,2014/10/16 12:36,380
E72742,1000176,99,2014/10/16 12:36,380
D66956,1000176,99,2014/10/16 15:02,2000
E49584,1000176,99,2014/10/16 15:08,1350
D58959,1000176,99,2014/10/16 15:10,1700
D32892,1000176,99,2014/10/16 15:38,2000
C29524,1000176,99,2014/10/16 15:38,880
C59399,1000176,99,2014/10/16 15:39,380
C52209,1000176,99,2014/10/16 9:23,4800
B46450,1000176,99,2014/10/16 9:27,1200
B48318,1000176,99,2014/10/16 11:18,380
A73423,1000176,99,2014/10/16 11:28,380
B73326,1000176,99,2014/10/16 11:28,380
A66406,1000176,99,2014/10/16 12:51,2000
B79493,1000176,99,2014/10/16 15:29,380
A61755,1000176,99,2014/10/16 15:29,1000
C33074,1000176,99,2014/10/16 15:30,2100
E63072,1000176,99,2014/10/16 15:31,1700
E27276,1000176,99,2014/10/16 13:31,1500
A62093,1000176,99,2014/10/16 13:34,380
E54577,1000176,99,2014/10/16 14:11,3200
A78021,1000176,99,2014/10/16 14:22,1700
E47017,1000176,99,2014/10/16 14:27,2000
A66129,1000176,99,2014/10/16 12:14,380
C77457,1000176,99,2014/10/16 17:24,1680
D42076,1000176,99,2014/10/16 17:25,2000
E79095,1000176,99,2014/10/16 17:25,1100
C14715,1000176,99,2014/10/16 8:49,1200
A75123,1000176,99,2014/10/16 8:52,1430
B48318,1000176,99,2014/10/16 11:16,1200
E45928,1000176,99,2014/10/16 11:47,2880
B75408,1000176,99,2014/10/16 11:49,2300
A79415,1000176,99,2014/10/16 11:45,800
C71800,1000176,99,2014/10/16 11:48,380
D74175,1000176,99,2014/10/16 12:10,3200
D55856,1000176,99,2014/10/16 11:59,760
C79746,1000176,99,2014/10/16 15:35,380
D63315,1000176,99,2014/10/16 16:28,500
E22473,1000176,99,2014/10/16 16:43,1600
C36476,1000176,99,2014/10/16 17:22,800
B48892,1000176,99,2014/10/16 17:31,580
A69705,1000176,99,2014/10/16 11:51,1180
C47408,1000176,99,2014/10/16 12:03,2000
C34695,1000176,99,2014/10/16 13:12,1200
A68245,1000176,99,2014/10/16 15:29,500
D61547,1000176,99,2014/10/16 15:40,3380
B77720,1000176,99,2014/10/16 15:40,1130
C23224,1000176,99,2014/10/16 15:40,500
B61758,1000176,99,2014/10/16 15:41,600
E46540,1000176,99,2014/10/16 15:41,380
E72387,1000176,99,2014/10/16 8:59,1200
B27667,1000176,99,2014/10/16 9:04,1900
B48318,1000176,99,2014/10/16 9:23,400
D74175,1000176,99,2014/10/16 9:44,2250
C45455,1000176,99,2014/10/16 11:54,1700
B50644,1000176,99,2014/10/16 13:35,1700
C30017,1000176,99,2014/10/16 12:37,380
C50193,1000176,99,2014/10/16 15:12,1780
B75082,1000176,99,2014/10/16 15:29,380
B74867,1000176,99,2014/10/16 15:29,380
B38757,1000176,99,2014/10/16 15:42,350
B38757,1000176,99,2014/10/16 15:42,30
A54590,1000176,99,2014/10/16 17:27,380
B48318,1000176,99,2014/10/16 9:23,380
C48570,1000176,99,2014/10/16 11:33,1580
A40609,1000176,99,2014/10/16 12:55,1700
D67356,1000176,99,2014/10/16 14:31,2600
E43750,1000176,99,2014/10/16 14:33,1200
D31531,1000176,99,2014/10/16 14:33,380
E77921,1000176,99,2014/10/16 14:42,380
D42076,1000176,99,2014/10/16 17:29,1080
E49215,1000176,99,2014/10/16 11:44,3460
A74063,1000176,99,2014/10/16 11:58,380
A64360,1000176,99,2014/10/16 17:29,380
C66297,1000176,99,2014/10/16 9:45,2350
B51025,1000176,99,2014/10/16 9:33,3500
D27587,1000176,99,2014/10/16 9:33,750
E57979,1000176,99,2014/10/16 9:36,720
D62094,1000176,99,2014/10/16 8:53,2030
E73522,1000176,99,2014/10/16 10:02,1700
A38209,1000176,99,2014/10/16 11:13,380
E65578,1000176,99,2014/10/16 13:12,380
B51605,1000176,99,2014/10/16 13:12,760
B17086,1000176,99,2014/10/16 13:16,380
D77701,1000176,99,2014/10/16 13:17,380
E59766,1000176,99,2014/10/16 13:19,380
B50713,1000176,99,2014/10/16 13:19,1700
C45409,1000176,99,2014/10/16 16:43,1960
A45349,1000176,99,2014/10/16 15:44,2500
B69010,1000176,99,2014/10/16 9:20,750
E79351,1000176,99,2014/10/16 10:04,600
E79351,1000176,99,2014/10/16 10:04,1200
D67415,1000176,99,2014/10/16 10:06,1500
D71434,1000176,99,2014/10/16 10:06,1700
C50397,1000176,99,2014/10/16 15:44,1600
E72742,1000176,99,2014/10/16 15:46,980
C63564,1000176,99,2014/10/16 15:48,1200
C39501,1000176,99,2014/10/16 16:51,200
C50830,1000176,99,2014/10/16 17:49,500
D34722,1000176,99,2014/10/16 16:35,580
E74218,1000176,99,2014/10/16 8:43,680
A57126,1000176,99,2014/10/16 10:21,2680
A27798,1000176,99,2014/10/16 10:22,2550
E46900,1000176,99,2014/10/16 12:05,380
B75686,1000176,99,2014/10/16 14:47,1500
C60244,1000176,99,2014/10/16 14:47,380
B60882,1000176,99,2014/10/16 14:53,1600
C38794,1000176,99,2014/10/16 15:16,380
C48570,1000176,99,2014/10/16 15:16,1300
B50850,1000176,99,2014/10/16 15:17,3200
B64077,1000176,99,2014/10/16 15:18,680
B67723,1000176,99,2014/10/16 15:19,750
D37523,1000176,99,2014/10/16 15:20,380
E66014,1000176,99,2014/10/16 16:12,2150
D72508,1000176,99,2014/10/16 16:13,1600
B41040,1000176,99,2014/10/16 9:34,380
C76641,1000176,99,2014/10/16 11:57,400
E54929,1000176,99,2014/10/16 12:15,1580
D49280,1000176,99,2014/10/16 16:47,1080
E54799,1000176,99,2014/10/16 17:11,680
B78732,1000176,99,2014/10/16 17:32,1500
E77566,1000176,99,2014/10/16 17:03,1280
E28285,1000176,99,2014/10/16 8:32,400
B45751,1000176,99,2014/10/16 9:45,1200
A50288,1000176,99,2014/10/16 9:46,800
B60024,1000176,99,2014/10/16 9:46,1200
B68945,1000176,99,2014/10/16 9:37,2250
C77880,1000176,99,2014/10/16 8:54,2000
B66042,1000176,99,2014/10/16 9:51,950
B77811,1000176,99,2014/10/16 9:52,1600
B75148,1000176,99,2014/10/16 11:12,880
B49837,1000176,99,2014/10/16 15:50,180
D75674,1000176,99,2014/10/16 15:51,880
D65746,1000176,99,2014/10/16 17:31,1780
E56235,1000176,99,2014/10/16 17:41,2480
B33797,1000176,99,2014/10/16 17:20,500
C59012,1000176,99,2014/10/16 8:33,720
A76878,1000176,99,2014/10/16 10:11,2860
A76522,1000176,99,2014/10/16 10:13,880
D33358,1000176,99,2014/10/16 11:21,2080
C51204,1000176,99,2014/10/16 11:28,380
D28232,1000176,99,2014/10/16 11:37,2000
A69340,1000176,99,2014/10/16 15:52,1180
E64644,1000176,99,2014/10/16 17:11,1360
D38601,1000176,99,2014/10/16 17:25,380
E75659,1000176,99,2014/10/16 17:26,1200
E64693,1000176,99,2014/10/16 9:25,1750
D58362,1000176,99,2014/10/16 9:12,1380
E78495,1000176,99,2014/10/16 18:49,1730
B32763,1000176,99,2014/10/16 18:53,380
B59010,1000176,99,2014/10/16 18:11,380
E63292,1000176,99,2014/10/16 20:45,760
E69712,1000176,99,2014/10/16 20:46,1500
D61572,1000176,99,2014/10/16 20:47,380
A61257,1000176,99,2014/10/16 17:41,500
C79633,1000176,99,2014/10/16 19:46,580
A38130,1000176,99,2014/10/16 20:56,2000
A72106,1000176,99,2014/10/16 19:03,1180
A72106,1000176,99,2014/10/16 19:04,1280
C61187,1000176,99,2014/10/16 19:05,900
B27664,1000176,99,2014/10/16 19:09,1140
D49284,1000176,99,2014/10/16 20:29,1600
D49284,1000176,99,2014/10/16 20:30,880
E67065,1000176,99,2014/10/16 20:31,1200
C38038,1000176,99,2014/10/16 18:24,760
B76519,1000176,99,2014/10/16 18:01,1180
A45793,1000176,99,2014/10/16 19:57,1380
C74969,1000176,99,2014/10/16 19:57,1600
A47998,1000176,99,2014/10/16 18:35,1200
D62099,1000176,99,2014/10/16 18:36,1360
C61187,1000176,99,2014/10/16 19:12,2800
C31936,1000176,99,2014/10/16 20:04,750
A34650,1000176,99,2014/10/16 20:05,1880
A40950,1000176,99,2014/10/16 22:22,880
D77626,1000176,99,2014/10/16 22:23,3280
A40950,1000176,99,2014/10/16 22:27,1500
E76652,1000176,99,2014/10/16 19:21,3460
D77538,1000176,99,2014/10/16 21:12,1600
C72799,1000176,99,2014/10/16 21:14,2400
E39144,1000176,99,2014/10/16 17:42,1380
A77148,1000176,99,2014/10/16 20:37,7420
D46717,1000176,99,2014/10/16 20:42,880
E65792,1000176,99,2014/10/16 20:42,880
A66496,1000176,99,2014/10/16 18:20,380
B60214,1000176,99,2014/10/16 17:44,1380
E64766,1000176,99,2014/10/16 17:44,380
A74466,1000176,99,2014/10/16 20:05,380
E34373,1000176,99,2014/10/16 20:08,1500
B73144,1000176,99,2014/10/16 20:15,2800
B70396,1000176,99,2014/10/16 21:25,1600
B70396,1000176,99,2014/10/16 21:26,1600
B56884,1000176,99,2014/10/16 17:55,1200
E56849,1000176,99,2014/10/16 20:11,600
E49923,1000176,99,2014/10/16 20:10,1230
B29561,1000176,99,2014/10/16 20:13,650
C59087,1000176,99,2014/10/16 21:30,1380
A65465,1000176,99,2014/10/16 18:06,380
D50493,1000176,99,2014/10/16 18:10,380
C40385,1000176,99,2014/10/16 21:40,780
A78324,1000176,99,2014/10/16 18:34,380
B72223,1000176,99,2014/10/16 18:35,380
E70266,1000176,99,2014/10/16 17:42,1080
B70951,1000176,99,2014/10/16 17:43,1380
E31750,1000176,99,2014/10/16 17:44,900
D35349,1000176,99,2014/10/16 18:17,980
C79633,1000176,99,2014/10/16 21:59,1600
D77487,1000176,99,2014/10/16 19:35,3580
C78782,1000176,99,2014/10/16 19:35,2580
D63315,1000176,99,2014/10/16 19:39,500
D67570,1000176,99,2014/10/16 22:01,2200
E46422,1000176,99,2014/10/17 7:23,1380
C77676,1000176,99,2014/10/17 7:02,680
B67303,1000176,99,2014/10/17 7:32,1200
B50713,1000176,99,2014/10/17 9:35,1700
E13383,1000176,99,2014/10/17 9:35,1700
E71269,1000176,99,2014/10/17 9:22,1600
B49752,1000176,99,2014/10/17 9:23,1700
D77487,1000176,99,2014/10/17 9:37,680
B70557,1000176,99,2014/10/17 10:05,2380
D56565,1000176,99,2014/10/17 9:40,1150
C76641,1000176,99,2014/10/17 9:45,600
D51633,1000176,99,2014/10/17 9:14,1500
E44289,1000176,99,2014/10/17 9:14,1500
B76608,1000176,99,2014/10/17 11:03,1500
B40858,1000176,99,2014/10/17 7:30,750
E76133,1000176,99,2014/10/17 7:30,400
B49752,1000176,99,2014/10/17 9:39,1200
E67233,1000176,99,2014/10/17 9:09,750
B79713,1000176,99,2014/10/17 7:39,750
C56879,1000176,99,2014/10/17 8:33,800
B78570,1000176,99,2014/10/17 8:34,750
B39878,1000176,99,2014/10/17 9:17,1600
D51202,1000176,99,2014/10/17 8:29,1370
E61778,1000176,99,2014/10/17 9:58,1700
B32363,1000176,99,2014/10/17 9:58,1980
C76641,1000176,99,2014/10/17 9:08,1750
B61902,1000176,99,2014/10/17 10:10,720
A57650,1000176,99,2014/10/17 10:10,880
D31635,1000176,99,2014/10/17 8:04,2980
E74218,1000176,99,2014/10/17 9:36,880
B67466,1000176,99,2014/10/17 10:54,2180
A38209,1000176,99,2014/10/17 8:24,2400
D66312,1000176,99,2014/10/17 9:32,1180
C59012,1000176,99,2014/10/17 8:20,1180
E61778,1000176,99,2014/10/17 7:32,400
C55835,1000176,99,2014/10/17 7:30,680
D25774,1000176,99,2014/10/17 7:49,1730
B65052,1000176,99,2014/10/17 9:18,1300
D28232,1000176,99,2014/10/17 10:46,2300
C77880,1000176,99,2014/10/17 7:57,2000
B54681,1000176,99,2014/10/17 8:48,800
A69764,1000176,99,2014/10/17 7:35,1150
D73741,1000176,99,2014/10/17 7:57,1700
D58753,1000176,99,2014/10/17 7:57,1700
D72397,1000176,99,2014/10/17 8:55,2000
B77162,1000176,99,2014/10/17 9:17,1880
E72848,1000176,99,2014/10/17 7:40,3150
D71434,1000176,99,2014/10/17 8:17,2450
B50194,1000176,99,2014/10/17 10:53,1200
E68348,1000176,99,2014/10/17 10:36,1880
D53113,1000176,99,2014/10/17 7:40,680
C39733,1000176,99,2014/10/17 7:38,700
E70495,1000176,99,2014/10/17 9:32,1470
E68348,1000176,99,2014/10/17 10:34,1500
C72797,1000176,99,2014/10/17 7:29,680
A67857,1000176,99,2014/10/17 7:41,2100
E39144,1000176,99,2014/10/17 11:29,3000
B60249,1000176,99,2014/10/17 12:04,380
D42693,1000176,99,2014/10/17 13:41,1260
EA8344,1000176,99,2014/10/17 13:43,1360
B26575,1000176,99,2014/10/17 13:45,2180
B38887,1000176,99,2014/10/17 13:45,2000
A65890,1000176,99,2014/10/17 13:46,2280
C62498,1000176,99,2014/10/17 13:47,2180
B50794,1000176,99,2014/10/17 16:47,380
A39681,1000176,99,2014/10/17 17:19,750
D69494,1000176,99,2014/10/17 20:09,380
A51435,1000176,99,2014/10/17 20:15,2830
A79415,1000176,99,2014/10/17 22:18,900
B54530,1000176,99,2014/10/17 22:29,1180
D73673,1000176,99,2014/10/17 11:44,2280
D76543,1000176,99,2014/10/17 12:13,1200
E58385,1000176,99,2014/10/17 13:54,1580
E72029,1000176,99,2014/10/17 15:25,1500
E72848,1000176,99,2014/10/17 15:26,2000
C69444,1000176,99,2014/10/17 15:45,3540
D28703,1000176,99,2014/10/17 15:46,400
C19661,1000176,99,2014/10/17 15:45,1900
D72734,1000176,99,2014/10/17 15:46,1660
A74466,1000176,99,2014/10/17 15:47,1230
D78155,1000176,99,2014/10/17 15:47,2080
A49619,1000176,99,2014/10/17 15:52,880
D32071,1000176,99,2014/10/17 15:53,1180
A43952,1000176,99,2014/10/17 17:27,380
D76317,1000176,99,2014/10/17 17:47,380
C56755,1000176,99,2014/10/17 18:15,380
A64737,1000176,99,2014/10/17 18:15,380
B62145,1000176,99,2014/10/17 11:29,850
A77180,1000176,99,2014/10/17 11:40,380
B75408,1000176,99,2014/10/17 11:48,2000
B63279,1000176,99,2014/10/17 12:00,680
A50298,1000176,99,2014/10/17 11:52,1180
A74677,1000176,99,2014/10/17 12:21,380
D60153,1000176,99,2014/10/17 16:10,1200
C42987,1000176,99,2014/10/17 17:30,380
E34840,1000176,99,2014/10/17 17:32,500
B70396,1000176,99,2014/10/17 20:28,4000
B70396,1000176,99,2014/10/17 20:30,2030
B79342,1000176,99,2014/10/17 20:32,3180
B73776,1000176,99,2014/10/17 12:02,580
B39878,1000176,99,2014/10/17 12:23,2930
E79351,1000176,99,2014/10/17 12:33,1200
C70079,1000176,99,2014/10/17 12:38,1910
C70079,1000176,99,2014/10/17 12:49,380
C52172,1000176,99,2014/10/17 13:21,760
C66760,1000176,99,2014/10/17 17:19,380
C75207,1000176,99,2014/10/17 17:53,2480
A51469,1000176,99,2014/10/17 18:03,2000
A14237,1000176,99,2014/10/17 19:15,850
C51012,1000176,99,2014/10/17 20:39,2780
C77680,1000176,99,2014/10/17 20:40,1280
E55752,1000176,99,2014/10/17 20:42,2360
D78281,1000176,99,2014/10/17 20:44,1380
E74715,1000176,99,2014/10/17 20:45,100
A71224,1000176,99,2014/10/17 11:35,800
B26976,1000176,99,2014/10/17 13:59,2000
C45886,1000176,99,2014/10/17 14:01,1700
A69343,1000176,99,2014/10/17 14:01,680
C76842,1000176,99,2014/10/17 14:01,680
A71793,1000176,99,2014/10/17 14:06,2700
B72563,1000176,99,2014/10/17 14:06,680
A65997,1000176,99,2014/10/17 14:08,380
D58375,1000176,99,2014/10/17 14:08,680
A75301,1000176,99,2014/10/17 17:27,1280
C58098,1000176,99,2014/10/17 17:27,380
C54405,1000176,99,2014/10/17 18:05,1180
C76641,1000176,99,2014/10/17 18:10,4900
B71488,1000176,99,2014/10/17 18:05,1200
E78602,1000176,99,2014/10/17 19:28,2530
E69739,1000176,99,2014/10/17 19:29,2300
C70832,1000176,99,2014/10/17 19:29,1600
B62785,1000176,99,2014/10/17 20:47,2800
A71117,1000176,99,2014/10/17 20:50,40
A55567,1000176,99,2014/10/17 20:51,260
B63423,1000176,99,2014/10/17 20:52,2900
C75744,1000176,99,2014/10/17 11:35,780
B61034,1000176,99,2014/10/17 11:43,680
C75262,1000176,99,2014/10/17 12:10,380
A58343,1000176,99,2014/10/17 15:29,2200
C51440,1000176,99,2014/10/17 15:31,680
C62456,1000176,99,2014/10/17 15:34,2000
C71853,1000176,99,2014/10/17 15:36,1200
E59413,1000176,99,2014/10/17 15:47,600
D74647,1000176,99,2014/10/17 16:11,1200
E66492,1000176,99,2014/10/17 16:46,2980
C57095,1000176,99,2014/10/17 17:30,1380
D38601,1000176,99,2014/10/17 17:44,680
A26614,1000176,99,2014/10/17 18:08,2680
E63861,1000176,99,2014/10/17 18:10,1500
E65568,1000176,99,2014/10/17 19:29,2350
A55173,1000176,99,2014/10/17 19:33,2080
E55688,1000176,99,2014/10/17 20:58,3400
E32476,1000176,99,2014/10/17 20:58,850
A46179,1000176,99,2014/10/17 11:09,680
A66496,1000176,99,2014/10/17 11:10,380
C50386,1000176,99,2014/10/17 11:32,760
E60682,1000176,99,2014/10/17 11:42,4150
A59465,1000176,99,2014/10/17 11:45,1200
A50298,1000176,99,2014/10/17 11:52,1200
A77369,1000176,99,2014/10/17 12:00,380
B78151,1000176,99,2014/10/17 12:21,800
A33536,1000176,99,2014/10/17 12:21,380
B39718,1000176,99,2014/10/17 12:21,380
D58811,1000176,99,2014/10/17 12:24,380
E41607,1000176,99,2014/10/17 16:00,680
E60051,1000176,99,2014/10/17 16:01,680
A63867,1000176,99,2014/10/17 16:06,380
D36229,1000176,99,2014/10/17 13:29,3200
B73564,1000176,99,2014/10/17 13:29,380
E55186,1000176,99,2014/10/17 16:56,760
B74475,1000176,99,2014/10/17 17:18,380
D57617,1000176,99,2014/10/17 18:36,800
E56729,1000176,99,2014/10/17 19:36,4000
B77722,1000176,99,2014/10/17 19:41,380
B62666,1000176,99,2014/10/17 19:41,380
D59412,1000176,99,2014/10/17 21:06,3300
A67821,1000176,99,2014/10/17 21:10,1430
B78265,1000176,99,2014/10/17 11:39,750
B71687,1000176,99,2014/10/17 11:53,900
E59469,1000176,99,2014/10/17 12:19,2260
A73149,1000176,99,2014/10/17 12:34,380
A44134,1000176,99,2014/10/17 12:41,4300
D79122,1000176,99,2014/10/17 12:40,1700
E72525,1000176,99,2014/10/17 17:33,380
C61809,1000176,99,2014/10/17 17:53,1200
D59412,1000176,99,2014/10/17 21:15,2000
C59806,1000176,99,2014/10/17 21:17,1350
D79716,1000176,99,2014/10/17 11:39,1600
A41115,1000176,99,2014/10/17 11:38,1500
C79679,1000176,99,2014/10/17 11:43,900
A75356,1000176,99,2014/10/17 12:06,380
D78361,1000176,99,2014/10/17 12:31,1500
E71269,1000176,99,2014/10/17 12:31,380
A77567,1000176,99,2014/10/17 14:15,3330
C67985,1000176,99,2014/10/17 14:16,100
C67985,1000176,99,2014/10/17 14:16,1500
B66410,1000176,99,2014/10/17 14:16,380
B32990,1000176,99,2014/10/17 14:18,1380
A48799,1000176,99,2014/10/17 14:24,1600
A48799,1000176,99,2014/10/17 14:27,1150
D73759,1000176,99,2014/10/17 15:17,1200
D71434,1000176,99,2014/10/17 15:17,2700
B23708,1000176,99,2014/10/17 15:17,750
